_________________________________________________________________
|---N of Coord--|-------x-------|-------y-------|-------z-------|
|           3642|           6.25|        -354.32|            1.5|
|           3643|             25|        -354.32|            1.5|
|           3644|          43.75|        -354.32|            1.5|
|           3645|           62.5|        -354.32|            1.5|
|           3646|          81.25|        -354.32|            1.5|
|           3647|            100|        -354.32|            1.5|
|           3648|        104.714|        -354.32|            1.5|
|           3649|        111.502|        -354.32|            1.5|
|           3650|        121.276|        -354.32|            1.5|
|           3651|        135.351|        -354.32|            1.5|
|           3652|        155.619|        -354.32|            1.5|
|           3653|        184.806|        -354.32|            1.5|
|           3654|        226.834|        -354.32|            1.5|
|           3655|        287.355|        -354.32|            1.5|
|           3656|        374.504|        -354.32|            1.5|
|           3657|            500|        -354.32|            1.5|
|           3658|           -500|       -261.086|            1.5|
|           3659|        -354.32|       -261.086|            1.5|
|           3660|       -261.086|       -261.086|            1.5|
|           3661|       -201.415|       -261.086|            1.5|
|           3662|       -163.226|       -261.086|            1.5|
|           3663|       -138.785|       -261.086|            1.5|
|           3664|       -123.143|       -261.086|            1.5|
|           3665|       -113.132|       -261.086|            1.5|
|           3666|       -106.725|       -261.086|            1.5|
|           3667|       -102.624|       -261.086|            1.5|
|           3668|           -100|       -261.086|            1.5|
|           3669|            -75|       -261.086|            1.5|
|           3670|            -50|       -261.086|            1.5|
|           3671|         -31.25|       -261.086|            1.5|
|           3672|          -12.5|       -261.086|            1.5|
|           3673|           6.25|       -261.086|            1.5|
|           3674|             25|       -261.086|            1.5|
|           3675|          43.75|       -261.086|            1.5|
|           3676|           62.5|       -261.086|            1.5|
|           3677|          81.25|       -261.086|            1.5|
|           3678|            100|       -261.086|            1.5|
|           3679|        104.714|       -261.086|            1.5|
|           3680|        111.502|       -261.086|            1.5|
|           3681|        121.276|       -261.086|            1.5|
|           3682|        135.351|       -261.086|            1.5|
|           3683|        155.619|       -261.086|            1.5|
|           3684|        184.806|       -261.086|            1.5|
|           3685|        226.834|       -261.086|            1.5|
|           3686|        287.355|       -261.086|            1.5|
|           3687|        374.504|       -261.086|            1.5|
|           3688|            500|       -261.086|            1.5|
|           3689|           -500|       -201.415|            1.5|
|           3690|        -354.32|       -201.415|            1.5|
|           3691|       -261.086|       -201.415|            1.5|
|           3692|       -201.415|       -201.415|            1.5|
|           3693|       -163.226|       -201.415|            1.5|
|           3694|       -138.785|       -201.415|            1.5|
|           3695|       -123.143|       -201.415|            1.5|
|           3696|       -113.132|       -201.415|            1.5|
|           3697|       -106.725|       -201.415|            1.5|
|           3698|       -102.624|       -201.415|            1.5|
|           3699|           -100|       -201.415|            1.5|
|           3700|            -75|       -201.415|            1.5|
|           3701|            -50|       -201.415|            1.5|
|           3702|         -31.25|       -201.415|            1.5|
|           3703|          -12.5|       -201.415|            1.5|
|           3704|           6.25|       -201.415|            1.5|
|           3705|             25|       -201.415|            1.5|
|           3706|          43.75|       -201.415|            1.5|
|           3707|           62.5|       -201.415|            1.5|
|           3708|          81.25|       -201.415|            1.5|
|           3709|            100|       -201.415|            1.5|
|           3710|        104.714|       -201.415|            1.5|
|           3711|        111.502|       -201.415|            1.5|
|           3712|        121.276|       -201.415|            1.5|
|           3713|        135.351|       -201.415|            1.5|
|           3714|        155.619|       -201.415|            1.5|
|           3715|        184.806|       -201.415|            1.5|
|           3716|        226.834|       -201.415|            1.5|
|           3717|        287.355|       -201.415|            1.5|
|           3718|        374.504|       -201.415|            1.5|
|           3719|            500|       -201.415|            1.5|
|           3720|           -500|       -163.226|            1.5|
|           3721|        -354.32|       -163.226|            1.5|
|           3722|       -261.086|       -163.226|            1.5|
|           3723|       -201.415|       -163.226|            1.5|
|           3724|       -163.226|       -163.226|            1.5|
|           3725|       -138.785|       -163.226|            1.5|
|           3726|       -123.143|       -163.226|            1.5|
|           3727|       -113.132|       -163.226|            1.5|
|           3728|       -106.725|       -163.226|            1.5|
|           3729|       -102.624|       -163.226|            1.5|
|           3730|           -100|       -163.226|            1.5|
|           3731|            -75|       -163.226|            1.5|
|           3732|            -50|       -163.226|            1.5|
|           3733|         -31.25|       -163.226|            1.5|
|           3734|          -12.5|       -163.226|            1.5|
|           3735|           6.25|       -163.226|            1.5|
|           3736|             25|       -163.226|            1.5|
|           3737|          43.75|       -163.226|            1.5|
|           3738|           62.5|       -163.226|            1.5|
|           3739|          81.25|       -163.226|            1.5|
|           3740|            100|       -163.226|            1.5|
|           3741|        104.714|       -163.226|            1.5|
|           3742|        111.502|       -163.226|            1.5|
|           3743|        121.276|       -163.226|            1.5|
|           3744|        135.351|       -163.226|            1.5|
|           3745|        155.619|       -163.226|            1.5|
|           3746|        184.806|       -163.226|            1.5|
|           3747|        226.834|       -163.226|            1.5|
|           3748|        287.355|       -163.226|            1.5|
|           3749|        374.504|       -163.226|            1.5|
|           3750|            500|       -163.226|            1.5|
|           3751|           -500|       -138.785|            1.5|
|           3752|        -354.32|       -138.785|            1.5|
|           3753|       -261.086|       -138.785|            1.5|
|           3754|       -201.415|       -138.785|            1.5|
|           3755|       -163.226|       -138.785|            1.5|
|           3756|       -138.785|       -138.785|            1.5|
|           3757|       -123.143|       -138.785|            1.5|
|           3758|       -113.132|       -138.785|            1.5|
|           3759|       -106.725|       -138.785|            1.5|
|           3760|       -102.624|       -138.785|            1.5|
|           3761|           -100|       -138.785|            1.5|
|           3762|            -75|       -138.785|            1.5|
|           3763|            -50|       -138.785|            1.5|
|           3764|         -31.25|       -138.785|            1.5|
|           3765|          -12.5|       -138.785|            1.5|
|           3766|           6.25|       -138.785|            1.5|
|           3767|             25|       -138.785|            1.5|
|           3768|          43.75|       -138.785|            1.5|
|           3769|           62.5|       -138.785|            1.5|
|           3770|          81.25|       -138.785|            1.5|
|           3771|            100|       -138.785|            1.5|
|           3772|        104.714|       -138.785|            1.5|
|           3773|        111.502|       -138.785|            1.5|
|           3774|        121.276|       -138.785|            1.5|
|           3775|        135.351|       -138.785|            1.5|
|           3776|        155.619|       -138.785|            1.5|
|           3777|        184.806|       -138.785|            1.5|
|           3778|        226.834|       -138.785|            1.5|
|           3779|        287.355|       -138.785|            1.5|
|           3780|        374.504|       -138.785|            1.5|
|           3781|            500|       -138.785|            1.5|
|           3782|           -500|       -123.143|            1.5|
|           3783|        -354.32|       -123.143|            1.5|
|           3784|       -261.086|       -123.143|            1.5|
|           3785|       -201.415|       -123.143|            1.5|
|           3786|       -163.226|       -123.143|            1.5|
|           3787|       -138.785|       -123.143|            1.5|
|           3788|       -123.143|       -123.143|            1.5|
|           3789|       -113.132|       -123.143|            1.5|
|           3790|       -106.725|       -123.143|            1.5|
|           3791|       -102.624|       -123.143|            1.5|
|           3792|           -100|       -123.143|            1.5|
|           3793|            -75|       -123.143|            1.5|
|           3794|            -50|       -123.143|            1.5|
|           3795|         -31.25|       -123.143|            1.5|
|           3796|          -12.5|       -123.143|            1.5|
|           3797|           6.25|       -123.143|            1.5|
|           3798|             25|       -123.143|            1.5|
|           3799|          43.75|       -123.143|            1.5|
|           3800|           62.5|       -123.143|            1.5|
|           3801|          81.25|       -123.143|            1.5|
|           3802|            100|       -123.143|            1.5|
|           3803|        104.714|       -123.143|            1.5|
|           3804|        111.502|       -123.143|            1.5|
|           3805|        121.276|       -123.143|            1.5|
|           3806|        135.351|       -123.143|            1.5|
|           3807|        155.619|       -123.143|            1.5|
|           3808|        184.806|       -123.143|            1.5|
|           3809|        226.834|       -123.143|            1.5|
|           3810|        287.355|       -123.143|            1.5|
|           3811|        374.504|       -123.143|            1.5|
|           3812|            500|       -123.143|            1.5|
|           3813|           -500|       -113.132|            1.5|
|           3814|        -354.32|       -113.132|            1.5|
|           3815|       -261.086|       -113.132|            1.5|
|           3816|       -201.415|       -113.132|            1.5|
|           3817|       -163.226|       -113.132|            1.5|
|           3818|       -138.785|       -113.132|            1.5|
|           3819|       -123.143|       -113.132|            1.5|
|           3820|       -113.132|       -113.132|            1.5|
|           3821|       -106.725|       -113.132|            1.5|
|           3822|       -102.624|       -113.132|            1.5|
|           3823|           -100|       -113.132|            1.5|
|           3824|            -75|       -113.132|            1.5|
|           3825|            -50|       -113.132|            1.5|
|           3826|         -31.25|       -113.132|            1.5|
|           3827|          -12.5|       -113.132|            1.5|
|           3828|           6.25|       -113.132|            1.5|
|           3829|             25|       -113.132|            1.5|
|           3830|          43.75|       -113.132|            1.5|
|           3831|           62.5|       -113.132|            1.5|
|           3832|          81.25|       -113.132|            1.5|
|           3833|            100|       -113.132|            1.5|
|           3834|        104.714|       -113.132|            1.5|
|           3835|        111.502|       -113.132|            1.5|
|           3836|        121.276|       -113.132|            1.5|
|           3837|        135.351|       -113.132|            1.5|
|           3838|        155.619|       -113.132|            1.5|
|           3839|        184.806|       -113.132|            1.5|
|           3840|        226.834|       -113.132|            1.5|
|           3841|        287.355|       -113.132|            1.5|
|           3842|        374.504|       -113.132|            1.5|
|           3843|            500|       -113.132|            1.5|
|           3844|           -500|       -106.725|            1.5|
|           3845|        -354.32|       -106.725|            1.5|
|           3846|       -261.086|       -106.725|            1.5|
|           3847|       -201.415|       -106.725|            1.5|
|           3848|       -163.226|       -106.725|            1.5|
|           3849|       -138.785|       -106.725|            1.5|
|           3850|       -123.143|       -106.725|            1.5|
|           3851|       -113.132|       -106.725|            1.5|
|           3852|       -106.725|       -106.725|            1.5|
|           3853|       -102.624|       -106.725|            1.5|
|           3854|           -100|       -106.725|            1.5|
|           3855|            -75|       -106.725|            1.5|
|           3856|            -50|       -106.725|            1.5|
|           3857|         -31.25|       -106.725|            1.5|
|           3858|          -12.5|       -106.725|            1.5|
|           3859|           6.25|       -106.725|            1.5|
|           3860|             25|       -106.725|            1.5|
|           3861|          43.75|       -106.725|            1.5|
|           3862|           62.5|       -106.725|            1.5|
|           3863|          81.25|       -106.725|            1.5|
|           3864|            100|       -106.725|            1.5|
|           3865|        104.714|       -106.725|            1.5|
|           3866|        111.502|       -106.725|            1.5|
|           3867|        121.276|       -106.725|            1.5|
|           3868|        135.351|       -106.725|            1.5|
|           3869|        155.619|       -106.725|            1.5|
|           3870|        184.806|       -106.725|            1.5|
|           3871|        226.834|       -106.725|            1.5|
|           3872|        287.355|       -106.725|            1.5|
|           3873|        374.504|       -106.725|            1.5|
|           3874|            500|       -106.725|            1.5|
|           3875|           -500|       -102.624|            1.5|
|           3876|        -354.32|       -102.624|            1.5|
|           3877|       -261.086|       -102.624|            1.5|
|           3878|       -201.415|       -102.624|            1.5|
|           3879|       -163.226|       -102.624|            1.5|
|           3880|       -138.785|       -102.624|            1.5|
|           3881|       -123.143|       -102.624|            1.5|
|           3882|       -113.132|       -102.624|            1.5|
|           3883|       -106.725|       -102.624|            1.5|
|           3884|       -102.624|       -102.624|            1.5|
|           3885|           -100|       -102.624|            1.5|
|           3886|            -75|       -102.624|            1.5|
|           3887|            -50|       -102.624|            1.5|
|           3888|         -31.25|       -102.624|            1.5|
|           3889|          -12.5|       -102.624|            1.5|
|           3890|           6.25|       -102.624|            1.5|
|           3891|             25|       -102.624|            1.5|
|           3892|          43.75|       -102.624|            1.5|
|           3893|           62.5|       -102.624|            1.5|
|           3894|          81.25|       -102.624|            1.5|
|           3895|            100|       -102.624|            1.5|
|           3896|        104.714|       -102.624|            1.5|
|           3897|        111.502|       -102.624|            1.5|
|           3898|        121.276|       -102.624|            1.5|
|           3899|        135.351|       -102.624|            1.5|
|           3900|        155.619|       -102.624|            1.5|
|           3901|        184.806|       -102.624|            1.5|
|           3902|        226.834|       -102.624|            1.5|
|           3903|        287.355|       -102.624|            1.5|
|           3904|        374.504|       -102.624|            1.5|
|           3905|            500|       -102.624|            1.5|
|           3906|           -500|           -100|            1.5|
|           3907|        -354.32|           -100|            1.5|
|           3908|       -261.086|           -100|            1.5|
|           3909|       -201.415|           -100|            1.5|
|           3910|       -163.226|           -100|            1.5|
|           3911|       -138.785|           -100|            1.5|
|           3912|       -123.143|           -100|            1.5|
|           3913|       -113.132|           -100|            1.5|
|           3914|       -106.725|           -100|            1.5|
|           3915|       -102.624|           -100|            1.5|
|           3916|           -100|           -100|            1.5|
|           3917|            -75|           -100|            1.5|
|           3918|            -50|           -100|            1.5|
|           3919|         -31.25|           -100|            1.5|
|           3920|          -12.5|           -100|            1.5|
|           3921|           6.25|           -100|            1.5|
|           3922|             25|           -100|            1.5|
|           3923|          43.75|           -100|            1.5|
|           3924|           62.5|           -100|            1.5|
|           3925|          81.25|           -100|            1.5|
|           3926|            100|           -100|            1.5|
|           3927|        104.714|           -100|            1.5|
|           3928|        111.502|           -100|            1.5|
|           3929|        121.276|           -100|            1.5|
|           3930|        135.351|           -100|            1.5|
|           3931|        155.619|           -100|            1.5|
|           3932|        184.806|           -100|            1.5|
|           3933|        226.834|           -100|            1.5|
|           3934|        287.355|           -100|            1.5|
|           3935|        374.504|           -100|            1.5|
|           3936|            500|           -100|            1.5|
|           3937|           -500|            -75|            1.5|
|           3938|        -354.32|            -75|            1.5|
|           3939|       -261.086|            -75|            1.5|
|           3940|       -201.415|            -75|            1.5|
|           3941|       -163.226|            -75|            1.5|
|           3942|       -138.785|            -75|            1.5|
|           3943|       -123.143|            -75|            1.5|
|           3944|       -113.132|            -75|            1.5|
|           3945|       -106.725|            -75|            1.5|
|           3946|       -102.624|            -75|            1.5|
|           3947|           -100|            -75|            1.5|
|           3948|            -75|            -75|            1.5|
|           3949|            -50|            -75|            1.5|
|           3950|         -31.25|            -75|            1.5|
|           3951|          -12.5|            -75|            1.5|
|           3952|           6.25|            -75|            1.5|
|           3953|             25|            -75|            1.5|
|           3954|          43.75|            -75|            1.5|
|           3955|           62.5|            -75|            1.5|
|           3956|          81.25|            -75|            1.5|
|           3957|            100|            -75|            1.5|
|           3958|        104.714|            -75|            1.5|
|           3959|        111.502|            -75|            1.5|
|           3960|        121.276|            -75|            1.5|
|           3961|        135.351|            -75|            1.5|
|           3962|        155.619|            -75|            1.5|
|           3963|        184.806|            -75|            1.5|
|           3964|        226.834|            -75|            1.5|
|           3965|        287.355|            -75|            1.5|
|           3966|        374.504|            -75|            1.5|
|           3967|            500|            -75|            1.5|
|           3968|           -500|            -50|            1.5|
|           3969|        -354.32|            -50|            1.5|
|           3970|       -261.086|            -50|            1.5|
|           3971|       -201.415|            -50|            1.5|
|           3972|       -163.226|            -50|            1.5|
|           3973|       -138.785|            -50|            1.5|
|           3974|       -123.143|            -50|            1.5|
|           3975|       -113.132|            -50|            1.5|
|           3976|       -106.725|            -50|            1.5|
|           3977|       -102.624|            -50|            1.5|
|           3978|           -100|            -50|            1.5|
|           3979|            -75|            -50|            1.5|
|           3980|            -50|            -50|            1.5|
|           3981|         -31.25|            -50|            1.5|
|           3982|          -12.5|            -50|            1.5|
|           3983|           6.25|            -50|            1.5|
|           3984|             25|            -50|            1.5|
|           3985|          43.75|            -50|            1.5|
|           3986|           62.5|            -50|            1.5|
|           3987|          81.25|            -50|            1.5|
|           3988|            100|            -50|            1.5|
|           3989|        104.714|            -50|            1.5|
|           3990|        111.502|            -50|            1.5|
|           3991|        121.276|            -50|            1.5|
|           3992|        135.351|            -50|            1.5|
|           3993|        155.619|            -50|            1.5|
|           3994|        184.806|            -50|            1.5|
|           3995|        226.834|            -50|            1.5|
|           3996|        287.355|            -50|            1.5|
|           3997|        374.504|            -50|            1.5|
|           3998|            500|            -50|            1.5|
|           3999|           -500|            -25|            1.5|
|           4000|        -354.32|            -25|            1.5|
|           4001|       -261.086|            -25|            1.5|
|           4002|       -201.415|            -25|            1.5|
|           4003|       -163.226|            -25|            1.5|
|           4004|       -138.785|            -25|            1.5|
|           4005|       -123.143|            -25|            1.5|
|           4006|       -113.132|            -25|            1.5|
|           4007|       -106.725|            -25|            1.5|
|           4008|       -102.624|            -25|            1.5|
|           4009|           -100|            -25|            1.5|
|           4010|            -75|            -25|            1.5|
|           4011|            -50|            -25|            1.5|
|           4012|         -31.25|            -25|            1.5|
|           4013|          -12.5|            -25|            1.5|
|           4014|           6.25|            -25|            1.5|
|           4015|             25|            -25|            1.5|
|           4016|          43.75|            -25|            1.5|
|           4017|           62.5|            -25|            1.5|
|           4018|          81.25|            -25|            1.5|
|           4019|            100|            -25|            1.5|
|           4020|        104.714|            -25|            1.5|
|           4021|        111.502|            -25|            1.5|
|           4022|        121.276|            -25|            1.5|
|           4023|        135.351|            -25|            1.5|
|           4024|        155.619|            -25|            1.5|
|           4025|        184.806|            -25|            1.5|
|           4026|        226.834|            -25|            1.5|
|           4027|        287.355|            -25|            1.5|
|           4028|        374.504|            -25|            1.5|
|           4029|            500|            -25|            1.5|
|           4030|           -500|              0|            1.5|
|           4031|        -354.32|              0|            1.5|
|           4032|       -261.086|              0|            1.5|
|           4033|       -201.415|              0|            1.5|
|           4034|       -163.226|              0|            1.5|
|           4035|       -138.785|              0|            1.5|
|           4036|       -123.143|              0|            1.5|
|           4037|       -113.132|              0|            1.5|
|           4038|       -106.725|              0|            1.5|
|           4039|       -102.624|              0|            1.5|
|           4040|           -100|              0|            1.5|
|           4041|            -75|              0|            1.5|
|           4042|            -50|              0|            1.5|
|           4043|         -31.25|              0|            1.5|
|           4044|          -12.5|              0|            1.5|
|           4045|           6.25|              0|            1.5|
|           4046|             25|              0|            1.5|
|           4047|          43.75|              0|            1.5|
|           4048|           62.5|              0|            1.5|
|           4049|          81.25|              0|            1.5|
|           4050|            100|              0|            1.5|
|           4051|        104.714|              0|            1.5|
|           4052|        111.502|              0|            1.5|
|           4053|        121.276|              0|            1.5|
|           4054|        135.351|              0|            1.5|
|           4055|        155.619|              0|            1.5|
|           4056|        184.806|              0|            1.5|
|           4057|        226.834|              0|            1.5|
|           4058|        287.355|              0|            1.5|
|           4059|        374.504|              0|            1.5|
|           4060|            500|              0|            1.5|
|           4061|           -500|             25|            1.5|
|           4062|        -354.32|             25|            1.5|
|           4063|       -261.086|             25|            1.5|
|           4064|       -201.415|             25|            1.5|
|           4065|       -163.226|             25|            1.5|
|           4066|       -138.785|             25|            1.5|
|           4067|       -123.143|             25|            1.5|
|           4068|       -113.132|             25|            1.5|
|           4069|       -106.725|             25|            1.5|
|           4070|       -102.624|             25|            1.5|
|           4071|           -100|             25|            1.5|
|           4072|            -75|             25|            1.5|
|           4073|            -50|             25|            1.5|
|           4074|         -31.25|             25|            1.5|
|           4075|          -12.5|             25|            1.5|
|           4076|           6.25|             25|            1.5|
|           4077|             25|             25|            1.5|
|           4078|          43.75|             25|            1.5|
|           4079|           62.5|             25|            1.5|
|           4080|          81.25|             25|            1.5|
|           4081|            100|             25|            1.5|
|           4082|        104.714|             25|            1.5|
|           4083|        111.502|             25|            1.5|
|           4084|        121.276|             25|            1.5|
|           4085|        135.351|             25|            1.5|
|           4086|        155.619|             25|            1.5|
|           4087|        184.806|             25|            1.5|
|           4088|        226.834|             25|            1.5|
|           4089|        287.355|             25|            1.5|
|           4090|        374.504|             25|            1.5|
|           4091|            500|             25|            1.5|
|           4092|           -500|             50|            1.5|
|           4093|        -354.32|             50|            1.5|
|           4094|       -261.086|             50|            1.5|
|           4095|       -201.415|             50|            1.5|
|           4096|       -163.226|             50|            1.5|
|           4097|       -138.785|             50|            1.5|
|           4098|       -123.143|             50|            1.5|
|           4099|       -113.132|             50|            1.5|
|           4100|       -106.725|             50|            1.5|
|           4101|       -102.624|             50|            1.5|
|           4102|           -100|             50|            1.5|
|           4103|            -75|             50|            1.5|
|           4104|            -50|             50|            1.5|
|           4105|         -31.25|             50|            1.5|
|           4106|          -12.5|             50|            1.5|
|           4107|           6.25|             50|            1.5|
|           4108|             25|             50|            1.5|
|           4109|          43.75|             50|            1.5|
|           4110|           62.5|             50|            1.5|
|           4111|          81.25|             50|            1.5|
|           4112|            100|             50|            1.5|
|           4113|        104.714|             50|            1.5|
|           4114|        111.502|             50|            1.5|
|           4115|        121.276|             50|            1.5|
|           4116|        135.351|             50|            1.5|
|           4117|        155.619|             50|            1.5|
|           4118|        184.806|             50|            1.5|
|           4119|        226.834|             50|            1.5|
|           4120|        287.355|             50|            1.5|
|           4121|        374.504|             50|            1.5|
|           4122|            500|             50|            1.5|
|           4123|           -500|             75|            1.5|
|           4124|        -354.32|             75|            1.5|
|           4125|       -261.086|             75|            1.5|
|           4126|       -201.415|             75|            1.5|
|           4127|       -163.226|             75|            1.5|
|           4128|       -138.785|             75|            1.5|
|           4129|       -123.143|             75|            1.5|
|           4130|       -113.132|             75|            1.5|
|           4131|       -106.725|             75|            1.5|
|           4132|       -102.624|             75|            1.5|
|           4133|           -100|             75|            1.5|
|           4134|            -75|             75|            1.5|
|           4135|            -50|             75|            1.5|
|           4136|         -31.25|             75|            1.5|
|           4137|          -12.5|             75|            1.5|
|           4138|           6.25|             75|            1.5|
|           4139|             25|             75|            1.5|
|           4140|          43.75|             75|            1.5|
|           4141|           62.5|             75|            1.5|
|           4142|          81.25|             75|            1.5|
|           4143|            100|             75|            1.5|
|           4144|        104.714|             75|            1.5|
|           4145|        111.502|             75|            1.5|
|           4146|        121.276|             75|            1.5|
|           4147|        135.351|             75|            1.5|
|           4148|        155.619|             75|            1.5|
|           4149|        184.806|             75|            1.5|
|           4150|        226.834|             75|            1.5|
|           4151|        287.355|             75|            1.5|
|           4152|        374.504|             75|            1.5|
|           4153|            500|             75|            1.5|
|           4154|           -500|            100|            1.5|
|           4155|        -354.32|            100|            1.5|
|           4156|       -261.086|            100|            1.5|
|           4157|       -201.415|            100|            1.5|
|           4158|       -163.226|            100|            1.5|
|           4159|       -138.785|            100|            1.5|
|           4160|       -123.143|            100|            1.5|
|           4161|       -113.132|            100|            1.5|
|           4162|       -106.725|            100|            1.5|
|           4163|       -102.624|            100|            1.5|
|           4164|           -100|            100|            1.5|
|           4165|            -75|            100|            1.5|
|           4166|            -50|            100|            1.5|
|           4167|         -31.25|            100|            1.5|
|           4168|          -12.5|            100|            1.5|
|           4169|           6.25|            100|            1.5|
|           4170|             25|            100|            1.5|
|           4171|          43.75|            100|            1.5|
|           4172|           62.5|            100|            1.5|
|           4173|          81.25|            100|            1.5|
|           4174|            100|            100|            1.5|
|           4175|        104.714|            100|            1.5|
|           4176|        111.502|            100|            1.5|
|           4177|        121.276|            100|            1.5|
|           4178|        135.351|            100|            1.5|
|           4179|        155.619|            100|            1.5|
|           4180|        184.806|            100|            1.5|
|           4181|        226.834|            100|            1.5|
|           4182|        287.355|            100|            1.5|
|           4183|        374.504|            100|            1.5|
|           4184|            500|            100|            1.5|
|           4185|           -500|        104.714|            1.5|
|           4186|        -354.32|        104.714|            1.5|
|           4187|       -261.086|        104.714|            1.5|
|           4188|       -201.415|        104.714|            1.5|
|           4189|       -163.226|        104.714|            1.5|
|           4190|       -138.785|        104.714|            1.5|
|           4191|       -123.143|        104.714|            1.5|
|           4192|       -113.132|        104.714|            1.5|
|           4193|       -106.725|        104.714|            1.5|
|           4194|       -102.624|        104.714|            1.5|
|           4195|           -100|        104.714|            1.5|
|           4196|            -75|        104.714|            1.5|
|           4197|            -50|        104.714|            1.5|
|           4198|         -31.25|        104.714|            1.5|
|           4199|          -12.5|        104.714|            1.5|
|           4200|           6.25|        104.714|            1.5|
|           4201|             25|        104.714|            1.5|
|           4202|          43.75|        104.714|            1.5|
|           4203|           62.5|        104.714|            1.5|
|           4204|          81.25|        104.714|            1.5|
|           4205|            100|        104.714|            1.5|
|           4206|        104.714|        104.714|            1.5|
|           4207|        111.502|        104.714|            1.5|
|           4208|        121.276|        104.714|            1.5|
|           4209|        135.351|        104.714|            1.5|
|           4210|        155.619|        104.714|            1.5|
|           4211|        184.806|        104.714|            1.5|
|           4212|        226.834|        104.714|            1.5|
|           4213|        287.355|        104.714|            1.5|
|           4214|        374.504|        104.714|            1.5|
|           4215|            500|        104.714|            1.5|
|           4216|           -500|        111.502|            1.5|
|           4217|        -354.32|        111.502|            1.5|
|           4218|       -261.086|        111.502|            1.5|
|           4219|       -201.415|        111.502|            1.5|
|           4220|       -163.226|        111.502|            1.5|
|           4221|       -138.785|        111.502|            1.5|
|           4222|       -123.143|        111.502|            1.5|
|           4223|       -113.132|        111.502|            1.5|
|           4224|       -106.725|        111.502|            1.5|
|           4225|       -102.624|        111.502|            1.5|
|           4226|           -100|        111.502|            1.5|
|           4227|            -75|        111.502|            1.5|
|           4228|            -50|        111.502|            1.5|
|           4229|         -31.25|        111.502|            1.5|
|           4230|          -12.5|        111.502|            1.5|
|           4231|           6.25|        111.502|            1.5|
|           4232|             25|        111.502|            1.5|
|           4233|          43.75|        111.502|            1.5|
|           4234|           62.5|        111.502|            1.5|
|           4235|          81.25|        111.502|            1.5|
|           4236|            100|        111.502|            1.5|
|           4237|        104.714|        111.502|            1.5|
|           4238|        111.502|        111.502|            1.5|
|           4239|        121.276|        111.502|            1.5|
|           4240|        135.351|        111.502|            1.5|
|           4241|        155.619|        111.502|            1.5|
|           4242|        184.806|        111.502|            1.5|
|           4243|        226.834|        111.502|            1.5|
|           4244|        287.355|        111.502|            1.5|
|           4245|        374.504|        111.502|            1.5|
|           4246|            500|        111.502|            1.5|
|           4247|           -500|        121.276|            1.5|
|           4248|        -354.32|        121.276|            1.5|
|           4249|       -261.086|        121.276|            1.5|
|           4250|       -201.415|        121.276|            1.5|
|           4251|       -163.226|        121.276|            1.5|
|           4252|       -138.785|        121.276|            1.5|
|           4253|       -123.143|        121.276|            1.5|
|           4254|       -113.132|        121.276|            1.5|
|           4255|       -106.725|        121.276|            1.5|
|           4256|       -102.624|        121.276|            1.5|
|           4257|           -100|        121.276|            1.5|
|           4258|            -75|        121.276|            1.5|
|           4259|            -50|        121.276|            1.5|
|           4260|         -31.25|        121.276|            1.5|
|           4261|          -12.5|        121.276|            1.5|
|           4262|           6.25|        121.276|            1.5|
|           4263|             25|        121.276|            1.5|
|           4264|          43.75|        121.276|            1.5|
|           4265|           62.5|        121.276|            1.5|
|           4266|          81.25|        121.276|            1.5|
|           4267|            100|        121.276|            1.5|
|           4268|        104.714|        121.276|            1.5|
|           4269|        111.502|        121.276|            1.5|
|           4270|        121.276|        121.276|            1.5|
|           4271|        135.351|        121.276|            1.5|
|           4272|        155.619|        121.276|            1.5|
|           4273|        184.806|        121.276|            1.5|
|           4274|        226.834|        121.276|            1.5|
|           4275|        287.355|        121.276|            1.5|
|           4276|        374.504|        121.276|            1.5|
|           4277|            500|        121.276|            1.5|
|           4278|           -500|        135.351|            1.5|
|           4279|        -354.32|        135.351|            1.5|
|           4280|       -261.086|        135.351|            1.5|
|           4281|       -201.415|        135.351|            1.5|
|           4282|       -163.226|        135.351|            1.5|
|           4283|       -138.785|        135.351|            1.5|
|           4284|       -123.143|        135.351|            1.5|
|           4285|       -113.132|        135.351|            1.5|
|           4286|       -106.725|        135.351|            1.5|
|           4287|       -102.624|        135.351|            1.5|
|           4288|           -100|        135.351|            1.5|
|           4289|            -75|        135.351|            1.5|
|           4290|            -50|        135.351|            1.5|
|           4291|         -31.25|        135.351|            1.5|
|           4292|          -12.5|        135.351|            1.5|
|           4293|           6.25|        135.351|            1.5|
|           4294|             25|        135.351|            1.5|
|           4295|          43.75|        135.351|            1.5|
|           4296|           62.5|        135.351|            1.5|
|           4297|          81.25|        135.351|            1.5|
|           4298|            100|        135.351|            1.5|
|           4299|        104.714|        135.351|            1.5|
|           4300|        111.502|        135.351|            1.5|
|           4301|        121.276|        135.351|            1.5|
|           4302|        135.351|        135.351|            1.5|
|           4303|        155.619|        135.351|            1.5|
|           4304|        184.806|        135.351|            1.5|
|           4305|        226.834|        135.351|            1.5|
|           4306|        287.355|        135.351|            1.5|
|           4307|        374.504|        135.351|            1.5|
|           4308|            500|        135.351|            1.5|
|           4309|           -500|        155.619|            1.5|
|           4310|        -354.32|        155.619|            1.5|
|           4311|       -261.086|        155.619|            1.5|
|           4312|       -201.415|        155.619|            1.5|
|           4313|       -163.226|        155.619|            1.5|
